fiscal_year,store_id,store_name,region,store_format,category,net_sales_revenue,gross_margin,gross_margin_rate,margin_at_risk,markdown_loss,refund_amount,shrink_value,transactions,units_sold,inventory_stockout_rate,inventory_overstock_rate,inventory_sell_through_rate,avg_weeks_of_supply,avg_inventory_value,fulfillment_shipment_count,fulfillment_delay_rate,fulfillment_short_shipment_rate,fulfillment_avg_delay_days,fulfillment_avg_lead_time_days,supplier_count,supplier_shipment_count,supplier_delay_rate,supplier_short_shipment_rate,supplier_avg_delay_days,supplier_avg_lead_time_days,supplier_reliability_score,margin_risk_rate,markdown_loss_rate,refund_rate_value,shrink_rate_value,gross_margin_dollars_per_unit,revenue_per_transaction,units_per_transaction,next_year_margin_risk_rate,target_threshold_p75_margin_risk_rate,high_margin_risk_next_year
2023,ST0005,Target Store 0005,South,Large Format,Home Furnishings & Decor,89688.29,32177.08,0.358765676098853,5904.12,1159.63,4636.07,108.42,686,928,0.09241432422025414,0.025927352072904634,0.027039835598602645,9.95145014390177,775.2013605442177,2710.0,0.23099630996309964,0.07712177121771217,2.1315486379999107,24.621496714336885,33,2710.0,0.23099630996309964,0.07712177121771217,1.1800640601049892,18.452791332832263,85.41393939393939,0.06582932955907622,0.0129295585856303,0.05169091750996702,0.0012088534634789002,34.673577586206896,130.74094752186588,1.3527696793002915,0.05508005275224407,0.10369502913475305,0
2023,ST0005,Target Store 0005,South,Large Format,Household Essentials,57028.57,14215.76,0.24927435494174235,2197.86,954.07,590.53,653.26,1276,2374,0.021505376344086023,0.5351322107256374,0.020669024166010044,17.498017488950392,471.4289429904646,16446.0,0.13523045117353763,0.07947221208804572,1.3576408425508069,19.388399826108557,36,16446.0,0.13523045117353763,0.07947221208804572,0.7435598485447106,11.410226515211377,87.16555555555556,0.03853963022393864,0.016729684787817757,0.010354985229333298,0.01145496020678758,5.988104465037911,44.69323667711599,1.8605015673981191,0.027846342823708948,0.10369502913475305,0
2023,ST0006,Target Store 0006,South,Standard,Apparel & Accessories,35227.01,14229.89,0.4039482771884415,4591.21,453.47,3855.8,281.94,525,688,0.053413379073756435,0.028404802744425386,0.01941701315188356,9.851846951279427,376.3644058319039,3480.0,0.21810344827586206,0.08132183908045977,1.9977942469518446,23.585663701230136,35,3480.0,0.21810344827586206,0.08132183908045977,1.1744365834522592,21.231579440595116,85.54914285714285,0.13033209460581524,0.012872792780312607,0.10945578407023474,0.008003517755267904,20.68297965116279,67.09906666666667,1.3104761904761906,0.15203499900694376,0.10369502913475305,1
2023,ST0006,Target Store 0006,South,Standard,Beauty,15668.48,6286.01,0.40118824544563353,917.39,256.48,401.46,259.45,373,507,0.06586620926243568,0.054759862778730704,0.019507482858707584,9.296264011809495,216.24960977701545,3522.0,0.20329358319136853,0.08546280522430437,1.8533595443218975,21.818293965957285,26,3522.0,0.20329358319136853,0.08546280522430437,1.2325732079711882,22.19411166950965,84.75576923076923,0.05855003165591047,0.01636916918552406,0.025622140756474145,0.01655872171391226,12.39844181459566,42.00664879356568,1.3592493297587132,0.05835726713506212,0.10369502913475305,0
2023,ST0006,Target Store 0006,South,Standard,Food & Beverage,21420.9,4112.58,0.19198913210929514,566.19,410.37,89.63,66.19,616,1095,0.002994908655286014,0.7339159791989981,0.011614890236633148,24.657666871363595,561.2124231533666,21975.0,0.15968145620022753,0.07758816837315131,1.243144621636587,20.17726835294946,38,21975.0,0.15968145620022753,0.07758816837315131,0.803176684319463,13.382124052740515,86.99657894736842,0.026431662535187597,0.019157458370096494,0.004184231288134485,0.003089972876956617,3.755780821917808,34.77418831168831,1.7775974025974026,0.007369856105958137,0.10369502913475305,0
2023,ST0006,Target Store 0006,South,Standard,Hardlines,151114.59,37974.2,0.2512940676343694,17314.65,4077.65,8945.52,4291.48,673,909,0.06995645863570392,0.02158596120860272,0.021039306287729723,9.102571869540368,1454.6429104103445,4586.0,0.24291321412996075,0.0832969908416921,2.4389241158882378,22.162757570913083,44,4586.0,0.24291321412996075,0.0832969908416921,1.2926342312579768,19.542634231257978,85.42977272727273,0.11457960478865742,0.02698382730615224,0.05919693128241291,0.028398846200092257,41.77579757975797,224.53876671619614,1.3506686478454681,0.07540462961736595,0.10369502913475305,0
2023,ST0006,Target Store 0006,South,Standard,Home Furnishings & Decor,63500.56,22451.53,0.35356428352757835,4641.23,1058.77,3582.46,0.0,485,660,0.04844750936395141,0.019953092729373054,0.017781203279341518,10.522424135723606,825.9332040466272,2710.0,0.23099630996309964,0.07712177121771217,2.1315486379999107,24.621496714336885,33,2710.0,0.23099630996309964,0.07712177121771217,1.1800640601049892,18.452791332832263,85.41393939393939,0.07308959165084528,0.01667339626611167,0.056416195384733615,0.0,34.0174696969697,130.92898969072164,1.3608247422680413,0.08478750106385502,0.10369502913475305,0
2023,ST0006,Target Store 0006,South,Standard,Household Essentials,34468.12,8656.16,0.25113525193715236,1011.18,434.24,402.95,173.99,792,1487,0.0223906748556779,0.3971486010439145,0.0164328620253112,14.432958985108433,382.61955532193514,16446.0,0.13523045117353763,0.07947221208804572,1.3576408425508069,19.388399826108557,36,16446.0,0.13523045117353763,0.07947221208804572,0.7435598485447106,11.410226515211377,87.16555555555556,0.029336674004848535,0.012598308233811417,0.011690512856517848,0.005047852914519271,5.821223940820444,43.520353535353536,1.8775252525252526,0.028916961315654032,0.10369502913475305,0
2023,ST0011,Target Store 0011,South,Standard,Apparel & Accessories,29552.69,11927.77,0.40361029740439874,3503.89,403.73,2702.9,397.26,437,584,0.053413379073756435,0.028404802744425386,0.01941701315188356,9.851846951279427,376.3644058319039,3480.0,0.21810344827586206,0.08132183908045977,1.9977942469518446,23.585663701230136,35,3480.0,0.21810344827586206,0.08132183908045977,1.1744365834522592,21.231579440595116,85.54914285714285,0.1185641645481342,0.013661362129809505,0.09146037128938178,0.013442431128942915,20.42426369863014,67.62629290617849,1.3363844393592677,0.13771898649887213,0.10369502913475305,1
2023,ST0011,Target Store 0011,South,Standard,Beauty,12256.8,4903.19,0.40003834606096206,1004.35,176.44,556.65,271.26,309,407,0.06586620926243568,0.054759862778730704,0.019507482858707584,9.296264011809495,216.24960977701545,3522.0,0.20329358319136853,0.08546280522430437,1.8533595443218975,21.818293965957285,26,3522.0,0.20329358319136853,0.08546280522430437,1.2325732079711882,22.19411166950965,84.75576923076923,0.08194226878141114,0.014395274459891652,0.04541560603093793,0.022131388290581554,12.047149877149876,39.666019417475724,1.3171521035598706,0.06901107574574686,0.10369502913475305,0
2023,ST0011,Target Store 0011,South,Standard,Food & Beverage,19658.7,3787.31,0.19265312558816197,514.52,387.12,0.0,127.4,531,977,0.002994908655286014,0.7339159791989981,0.011614890236633148,24.657666871363595,561.2124231533666,21975.0,0.15968145620022753,0.07758816837315131,1.243144621636587,20.17726835294946,38,21975.0,0.15968145620022753,0.07758816837315131,0.803176684319463,13.382124052740515,86.99657894736842,0.026172636033918822,0.01969204474354866,0.0,0.006480591290370167,3.8764687819856705,37.02203389830509,1.8399246704331451,0.002837499533757084,0.10369502913475305,0
2023,ST0011,Target Store 0011,South,Standard,Hardlines,131579.09,30780.49,0.23393147041828607,10939.78,5150.99,3926.52,1862.27,558,774,0.06995645863570392,0.02158596120860272,0.021039306287729723,9.102571869540368,1454.6429104103445,4586.0,0.24291321412996075,0.0832969908416921,2.4389241158882378,22.162757570913083,44,4586.0,0.24291321412996075,0.0832969908416921,1.2926342312579768,19.542634231257978,85.42977272727273,0.08314223787381415,0.039147481564129984,0.029841519651792697,0.014153236657891463,39.76807493540052,235.80482078853046,1.3870967741935485,0.10041515168143882,0.10369502913475305,0
2023,ST0011,Target Store 0011,South,Standard,Home Furnishings & Decor,51032.52,18249.97,0.3576145171745389,2986.48,934.1,1872.54,179.84,402,533,0.04844750936395141,0.019953092729373054,0.017781203279341518,10.522424135723606,825.9332040466272,2710.0,0.23099630996309964,0.07712177121771217,2.1315486379999107,24.621496714336885,33,2710.0,0.23099630996309964,0.07712177121771217,1.1800640601049892,18.452791332832263,85.41393939393939,0.058521115555336095,0.018304014773324932,0.036693073357929415,0.0035240274240817427,34.2400938086304,126.9465671641791,1.3258706467661692,0.05418101543357217,0.10369502913475305,0
2023,ST0011,Target Store 0011,South,Standard,Household Essentials,34874.07,8607.1,0.24680514777885115,1250.83,558.24,235.77,456.82,794,1434,0.0223906748556779,0.3971486010439145,0.0164328620253112,14.432958985108433,382.61955532193514,16446.0,0.13523045117353763,0.07947221208804572,1.3576408425508069,19.388399826108557,36,16446.0,0.13523045117353763,0.07947221208804572,0.7435598485447106,11.410226515211377,87.16555555555556,0.03586704964462135,0.016007308581992296,0.006760610390470628,0.013099130672158427,6.002161785216178,43.92200251889169,1.8060453400503778,0.026135052116311577,0.10369502913475305,0
2023,ST0019,Target Store 0019,South,Standard,Apparel & Accessories,33133.22,13285.9,0.4009842689602761,4413.33,522.88,3815.38,75.07,494,662,0.053413379073756435,0.028404802744425386,0.01941701315188356,9.851846951279427,376.3644058319039,3480.0,0.21810344827586206,0.08132183908045977,1.9977942469518446,23.585663701230136,35,3480.0,0.21810344827586206,0.08132183908045977,1.1744365834522592,21.231579440595116,85.54914285714285,0.1331995501795479,0.01578114049887092,0.11515270776580121,0.0022657019148757647,20.069335347432023,67.0712955465587,1.3400809716599191,0.15272985142090795,0.10369502913475305,1
2023,ST0019,Target Store 0019,South,Standard,Beauty,16399.55,6494.99,0.396046842748734,865.07,128.57,405.15,331.35,415,529,0.06586620926243568,0.054759862778730704,0.019507482858707584,9.296264011809495,216.24960977701545,3522.0,0.20329358319136853,0.08546280522430437,1.8533595443218975,21.818293965957285,26,3522.0,0.20329358319136853,0.08546280522430437,1.2325732079711882,22.19411166950965,84.75576923076923,0.05274961812976576,0.007839849264156639,0.024704946172303507,0.02020482269330561,12.277863894139886,39.51698795180723,1.274698795180723,0.085885347265842,0.10369502913475305,0
2023,ST0019,Target Store 0019,South,Standard,Food & Beverage,23488.96,4516.0,0.19226053431058676,529.55,406.0,107.52,16.03,605,1157,0.002994908655286014,0.7339159791989981,0.011614890236633148,24.657666871363595,561.2124231533666,21975.0,0.15968145620022753,0.07758816837315131,1.243144621636587,20.17726835294946,38,21975.0,0.15968145620022753,0.07758816837315131,0.803176684319463,13.382124052740515,86.99657894736842,0.022544633734316036,0.017284715883546995,0.004577469585711756,0.0006824482650572866,3.903197925669836,38.82472727272727,1.912396694214876,0.015706240349236168,0.10369502913475305,0
2023,ST0019,Target Store 0019,South,Standard,Hardlines,142434.19,35494.48,0.2491991564665759,13530.2,4362.52,6097.17,3070.51,636,846,0.06995645863570392,0.02158596120860272,0.021039306287729723,9.102571869540368,1454.6429104103445,4586.0,0.24291321412996075,0.0832969908416921,2.4389241158882378,22.162757570913083,44,4586.0,0.24291321412996075,0.0832969908416921,1.2926342312579768,19.542634231257978,85.42977272727273,0.09499264186499043,0.030628320349208295,0.04280692718510914,0.021557394330672996,41.955650118203316,223.95312893081763,1.330188679245283,0.06246333229708597,0.10369502913475305,0
2023,ST0019,Target Store 0019,South,Standard,Home Furnishings & Decor,62610.85,22647.58,0.36171973387999046,4567.46,634.35,3617.66,315.45,466,616,0.04844750936395141,0.019953092729373054,0.017781203279341518,10.522424135723606,825.9332040466272,2710.0,0.23099630996309964,0.07712177121771217,2.1315486379999107,24.621496714336885,33,2710.0,0.23099630996309964,0.07712177121771217,1.1800640601049892,18.452791332832263,85.41393939393939,0.0729499759227035,0.010131630540074125,0.057780081247898726,0.005038264134730641,36.76555194805195,134.3580472103004,1.3218884120171674,0.06478679264241459,0.10369502913475305,0
2023,ST0019,Target Store 0019,South,Standard,Household Essentials,40770.96,10191.31,0.24996492601596823,1786.01,606.46,890.36,289.19,894,1650,0.0223906748556779,0.3971486010439145,0.0164328620253112,14.432958985108433,382.61955532193514,16446.0,0.13523045117353763,0.07947221208804572,1.3576408425508069,19.388399826108557,36,16446.0,0.13523045117353763,0.07947221208804572,0.7435598485447106,11.410226515211377,87.16555555555556,0.04380593441998913,0.01487480304608967,0.02183809260316657,0.0070930387707328945,6.176551515151515,45.60510067114094,1.8456375838926173,0.020558341109880866,0.10369502913475305,0
2023,ST0023,Target Store 0023,South,Small Format,Apparel & Accessories,16604.86,6715.0,0.4043996757575794,1945.41,218.87,1634.48,92.06,264,349,0.028050314465408805,0.00880503144654088,0.011787456163437144,8.91785357675989,357.4824452830189,3480.0,0.21810344827586206,0.08132183908045977,1.9977942469518446,23.585663701230136,35,3480.0,0.21810344827586206,0.08132183908045977,1.1744365834522592,21.231579440595116,85.54914285714285,0.11715907270522004,0.013181080719741087,0.09843383202267288,0.00554415996280607,19.240687679083095,62.89719696969697,1.321969696969697,0.11549132197805399,0.10369502913475305,1
2023,ST0023,Target Store 0023,South,Small Format,Beauty,7048.71,2846.7,0.4038611320369259,531.16,109.78,276.09,145.29,162,209,0.027044025157232705,0.03160377358490566,0.010089596924806134,9.909848387385408,210.99046855345912,3522.0,0.20329358319136853,0.08546280522430437,1.8533595443218975,21.818293965957285,26,3522.0,0.20329358319136853,0.08546280522430437,1.2325732079711882,22.19411166950965,84.75576923076923,0.07535563244905805,0.015574481004325614,0.03916886919734249,0.020612282247389948,13.620574162679425,43.510555555555555,1.2901234567901234,0.07645736031828403,0.10369502913475305,0
2023,ST0023,Target Store 0023,South,Small Format,Food & Beverage,11737.32,2262.81,0.19278762102422017,234.87,203.06,31.81,0.0,308,585,0.001996605770190676,0.5849056603773585,0.00797537861314392,17.20484947151796,382.52165119297194,21975.0,0.15968145620022753,0.07758816837315131,1.243144621636587,20.17726835294946,38,21975.0,0.15968145620022753,0.07758816837315131,0.803176684319463,13.382124052740515,86.99657894736842,0.020010530512927994,0.017300371805488816,0.002710158707439177,0.0,3.868051282051282,38.10818181818182,1.8993506493506493,0.0035213623892452854,0.10369502913475305,0
2023,ST0023,Target Store 0023,South,Small Format,Hardlines,73919.39,18260.86,0.247037482316886,10127.58,2278.34,5389.55,2459.69,324,437,0.013836477987421384,0.006095791001451379,0.010735898544646013,9.662196796994719,1527.1459322689889,4586.0,0.24291321412996075,0.0832969908416921,2.4389241158882378,22.162757570913083,44,4586.0,0.24291321412996075,0.0832969908416921,1.2926342312579768,19.542634231257978,85.42977272727273,0.1370084358109557,0.030821953482029547,0.07291118067938603,0.03327530164954013,41.78686498855836,228.14626543209877,1.3487654320987654,0.07961630502435989,0.10369502913475305,0
2023,ST0023,Target Store 0023,South,Small Format,Home Furnishings & Decor,27042.76,9915.84,0.3666726325271533,1541.31,311.03,1159.0,71.28,213,283,0.017841098703632395,0.007572840456937492,0.008822411824725668,10.488356601630892,836.4975253497626,2710.0,0.23099630996309964,0.07712177121771217,2.1315486379999107,24.621496714336885,33,2710.0,0.23099630996309964,0.07712177121771217,1.1800640601049892,18.452791332832263,85.41393939393939,0.05699529190067878,0.011501414796418708,0.04285805147107766,0.002635825633182412,35.038303886925796,126.9613145539906,1.3286384976525822,0.045245911681347985,0.10369502913475305,0
2023,ST0023,Target Store 0023,South,Small Format,Household Essentials,17361.73,4183.79,0.24097771362646464,795.76,447.03,170.1,178.63,433,766,0.009197267870426726,0.28207209034963143,0.009969912937055039,11.974549980779127,309.5520071684588,16446.0,0.13523045117353763,0.07947221208804572,1.3576408425508069,19.388399826108557,36,16446.0,0.13523045117353763,0.07947221208804572,0.7435598485447106,11.410226515211377,87.16555555555556,0.04583414210450226,0.025748010134934707,0.009797410741901873,0.010288721227665677,5.46186684073107,40.09637413394919,1.7690531177829099,0.021405280985786715,0.10369502913475305,0
2023,ST0026,Target Store 0026,South,Large Format,Apparel & Accessories,48882.74,19725.06,0.403517887908902,6312.48,508.57,5335.59,468.32,714,940,0.09106918238993711,0.034339622641509436,0.0304822662934578,9.39321302369417,369.29353459119494,3480.0,0.21810344827586206,0.08132183908045977,1.9977942469518446,23.585663701230136,35,3480.0,0.21810344827586206,0.08132183908045977,1.1744365834522592,21.231579440595116,85.54914285714285,0.12913515077100834,0.010403876705765676,0.10915079637516228,0.009580477690080384,20.984106382978723,68.4632212885154,1.3165266106442577,0.15279206029129844,0.10369502913475305,1
2023,ST0026,Target Store 0026,South,Large Format,Beauty,24581.3,9734.5,0.3960124159422,1662.98,377.82,766.81,518.35,587,789,0.09842767295597485,0.10959119496855346,0.028187202175668218,10.103000855900788,244.2878176100629,3522.0,0.20329358319136853,0.08546280522430437,1.8533595443218975,21.818293965957285,26,3522.0,0.20329358319136853,0.08546280522430437,1.2325732079711882,22.19411166950965,84.75576923076923,0.06765223971067438,0.015370220452132313,0.031194851370757445,0.021087167887784617,12.337769328263624,41.87614991482112,1.34412265758092,0.05559182745474493,0.10369502913475305,0
2023,ST0026,Target Store 0026,South,Large Format,Food & Beverage,31527.74,6079.62,0.19283399317553368,649.98,558.26,64.99,26.73,852,1551,0.003893381251871818,0.8218029350104822,0.014936214792966297,30.96505237100262,743.3020005989817,21975.0,0.15968145620022753,0.07758816837315131,1.243144621636587,20.17726835294946,38,21975.0,0.15968145620022753,0.07758816837315131,0.803176684319463,13.382124052740515,86.99657894736842,0.020616130429900778,0.017706946327266083,0.002061359298192639,0.0008478248044420564,3.919806576402321,37.0043896713615,1.8204225352112675,0.015350096404123102,0.10369502913475305,0
2023,ST0026,Target Store 0026,South,Large Format,Hardlines,216188.91,54346.44,0.25138403260370756,20314.82,6019.8,9536.72,4758.3,921,1258,0.12249637155297532,0.02389937106918239,0.03292255076121666,8.538530012081987,1390.365709724238,4586.0,0.24291321412996075,0.0832969908416921,2.4389241158882378,22.162757570913083,44,4586.0,0.24291321412996075,0.0832969908416921,1.2926342312579768,19.542634231257978,85.42977272727273,0.09396790982479165,0.027845091591423447,0.044112901073417685,0.022009917159950525,43.20066772655008,234.7328013029316,1.3659066232356134,0.06348680213972757,0.10369502913475305,0
2023,ST0026,Target Store 0026,South,Large Format,Home Furnishings & Decor,87754.82,31255.76,0.35617143309051286,8011.63,1491.98,6228.72,290.93,677,914,0.09241432422025414,0.025927352072904634,0.027039835598602645,9.95145014390177,775.2013605442177,2710.0,0.23099630996309964,0.07712177121771217,2.1315486379999107,24.621496714336885,33,2710.0,0.23099630996309964,0.07712177121771217,1.1800640601049892,18.452791332832263,85.41393939393939,0.0912956120245019,0.017001687200771422,0.07097866533143136,0.003315259492299112,34.19667396061269,129.62307237813886,1.3500738552437224,0.05155411491813969,0.10369502913475305,0
2023,ST0026,Target Store 0026,South,Large Format,Household Essentials,58996.51,14746.78,0.24996020951069817,2404.96,822.76,814.36,767.84,1284,2426,0.021505376344086023,0.5351322107256374,0.020669024166010044,17.498017488950392,471.4289429904646,16446.0,0.13523045117353763,0.07947221208804572,1.3576408425508069,19.388399826108557,36,16446.0,0.13523045117353763,0.07947221208804572,0.7435598485447106,11.410226515211377,87.16555555555556,0.040764445218878204,0.013945909681776092,0.013803528378204066,0.013015007158898043,6.078639736191262,45.94743769470405,1.8894080996884735,0.026713083689718715,0.10369502913475305,0
2023,ST0028,Target Store 0028,South,Standard,Apparel & Accessories,35572.32,14497.8,0.407558461185551,5242.08,370.47,4513.87,357.74,520,694,0.053413379073756435,0.028404802744425386,0.01941701315188356,9.851846951279427,376.3644058319039,3480.0,0.21810344827586206,0.08132183908045977,1.9977942469518446,23.585663701230136,35,3480.0,0.21810344827586206,0.08132183908045977,1.1744365834522592,21.231579440595116,85.54914285714285,0.14736401786557637,0.01041455828576826,0.1268927638118627,0.010056695767945415,20.89020172910663,68.40830769230769,1.3346153846153845,0.1280470975601406,0.10369502913475305,1
2023,ST0028,Target Store 0028,South,Standard,Beauty,16721.43,6714.02,0.4015218794086391,1320.65,218.63,573.56,528.46,396,532,0.06586620926243568,0.054759862778730704,0.019507482858707584,9.296264011809495,216.24960977701545,3522.0,0.20329358319136853,0.08546280522430437,1.8533595443218975,21.818293965957285,26,3522.0,0.20329358319136853,0.08546280522430437,1.2325732079711882,22.19411166950965,84.75576923076923,0.07897948919440503,0.013074838695015916,0.03430089412209362,0.03160375637729548,12.620338345864662,42.225833333333334,1.3434343434343434,0.07006944242858203,0.10369502913475305,0
2023,ST0028,Target Store 0028,South,Standard,Food & Beverage,22027.48,4149.45,0.18837606480632374,809.27,488.71,234.75,85.81,601,1100,0.002994908655286014,0.7339159791989981,0.011614890236633148,24.657666871363595,561.2124231533666,21975.0,0.15968145620022753,0.07758816837315131,1.243144621636587,20.17726835294946,38,21975.0,0.15968145620022753,0.07758816837315131,0.803176684319463,13.382124052740515,86.99657894736842,0.03673910951230009,0.022186378105893183,0.010657142805259612,0.0038955886011472944,3.7722272727272728,36.65138103161397,1.8302828618968385,0.011473599616104693,0.10369502913475305,0
2023,ST0028,Target Store 0028,South,Standard,Hardlines,133303.96,33217.98,0.2491897465011542,12876.04,3183.33,6236.08,3456.63,618,794,0.06995645863570392,0.02158596120860272,0.021039306287729723,9.102571869540368,1454.6429104103445,4586.0,0.24291321412996075,0.0832969908416921,2.4389241158882378,22.162757570913083,44,4586.0,0.24291321412996075,0.0832969908416921,1.2926342312579768,19.542634231257978,85.42977272727273,0.09659157912488123,0.023880235815950255,0.04678090583355513,0.025930437475375826,41.8362468513854,215.70220064724919,1.284789644012945,0.07038124939406637,0.10369502913475305,0
2023,ST0028,Target Store 0028,South,Standard,Home Furnishings & Decor,66516.51,23911.31,0.35947932325373055,5258.35,677.7,4580.65,0.0,492,681,0.04844750936395141,0.019953092729373054,0.017781203279341518,10.522424135723606,825.9332040466272,2710.0,0.23099630996309964,0.07712177121771217,2.1315486379999107,24.621496714336885,33,2710.0,0.23099630996309964,0.07712177121771217,1.1800640601049892,18.452791332832263,85.41393939393939,0.07905330571312297,0.010188447950741855,0.0688648577623811,0.0,35.11205580029369,135.19615853658536,1.3841463414634145,0.08394229420907834,0.10369502913475305,0
2023,ST0028,Target Store 0028,South,Standard,Household Essentials,37486.44,9388.46,0.2504494958710403,1073.54,400.7,430.78,242.06,852,1582,0.0223906748556779,0.3971486010439145,0.0164328620253112,14.432958985108433,382.61955532193514,16446.0,0.13523045117353763,0.07947221208804572,1.3576408425508069,19.388399826108557,36,16446.0,0.13523045117353763,0.07947221208804572,0.7435598485447106,11.410226515211377,87.16555555555556,0.028638088866267373,0.010689198547528119,0.011491622037195314,0.00645726828154394,5.934551201011377,43.99816901408451,1.8568075117370892,0.01906066894498765,0.10369502913475305,0
2023,ST0030,Target Store 0030,South,Standard,Apparel & Accessories,29484.27,11757.18,0.39876110210630955,3831.18,609.79,2986.64,234.75,449,607,0.053413379073756435,0.028404802744425386,0.01941701315188356,9.851846951279427,376.3644058319039,3480.0,0.21810344827586206,0.08132183908045977,1.9977942469518446,23.585663701230136,35,3480.0,0.21810344827586206,0.08132183908045977,1.1744365834522592,21.231579440595116,85.54914285714285,0.12993979501612216,0.020681875454267647,0.10129604701082984,0.007961872551024665,19.369324546952225,65.66652561247216,1.3518930957683741,0.13023243117354488,0.10369502913475305,1
2023,ST0030,Target Store 0030,South,Standard,Beauty,13445.82,5298.31,0.3940488568194428,862.7,193.27,409.26,260.17,356,457,0.06586620926243568,0.054759862778730704,0.019507482858707584,9.296264011809495,216.24960977701545,3522.0,0.20329358319136853,0.08546280522430437,1.8533595443218975,21.818293965957285,26,3522.0,0.20329358319136853,0.08546280522430437,1.2325732079711882,22.19411166950965,84.75576923076923,0.06416120400243347,0.014373983884954582,0.03043771224068149,0.0193495078767974,11.593676148796499,37.76915730337078,1.2837078651685394,0.0733229592816217,0.10369502913475305,0
2023,ST0030,Target Store 0030,South,Standard,Food & Beverage,23184.3,4635.58,0.1999447902244191,527.39,212.1,315.29,0.0,622,1112,0.002994908655286014,0.7339159791989981,0.011614890236633148,24.657666871363595,561.2124231533666,21975.0,0.15968145620022753,0.07758816837315131,1.243144621636587,20.17726835294946,38,21975.0,0.15968145620022753,0.07758816837315131,0.803176684319463,13.382124052740515,86.99657894736842,0.022747721518441358,0.009148432344301963,0.013599289174139398,0.0,4.168687050359712,37.27379421221865,1.787781350482315,0.01633602440496272,0.10369502913475305,0
2023,ST0030,Target Store 0030,South,Standard,Hardlines,144270.78,37225.63,0.25802612282265336,15079.03,3430.8,9140.54,2507.69,642,857,0.06995645863570392,0.02158596120860272,0.021039306287729723,9.102571869540368,1454.6429104103445,4586.0,0.24291321412996075,0.0832969908416921,2.4389241158882378,22.162757570913083,44,4586.0,0.24291321412996075,0.0832969908416921,1.2926342312579768,19.542634231257978,85.42977272727273,0.10451894694130025,0.02378028315920937,0.06335683497379026,0.017381828808300612,43.43714119019836,224.7208411214953,1.3348909657320873,0.07295055274546394,0.10369502913475305,0
2023,ST0030,Target Store 0030,South,Standard,Home Furnishings & Decor,58962.77,21388.92,0.3627529710697106,4261.1,703.15,3323.69,234.26,454,585,0.04844750936395141,0.019953092729373054,0.017781203279341518,10.522424135723606,825.9332040466272,2710.0,0.23099630996309964,0.07712177121771217,2.1315486379999107,24.621496714336885,33,2710.0,0.23099630996309964,0.07712177121771217,1.1800640601049892,18.452791332832263,85.41393939393939,0.07226763600149723,0.011925321690280155,0.05636929879651177,0.0039730155147052965,36.56225641025641,129.87394273127754,1.2885462555066078,0.056744676578497244,0.10369502913475305,0
2023,ST0030,Target Store 0030,South,Standard,Household Essentials,40495.74,10328.81,0.2550591741254759,1004.4,413.13,105.38,485.89,875,1689,0.0223906748556779,0.3971486010439145,0.0164328620253112,14.432958985108433,382.61955532193514,16446.0,0.13523045117353763,0.07947221208804572,1.3576408425508069,19.388399826108557,36,16446.0,0.13523045117353763,0.07947221208804572,0.7435598485447106,11.410226515211377,87.16555555555556,0.02480260886700675,0.010201813820416666,0.0026022490266877454,0.01199854601990234,6.115340438129071,46.28084571428571,1.9302857142857144,0.022859051081065812,0.10369502913475305,0
2023,ST0032,Target Store 0032,South,Standard,Apparel & Accessories,28327.74,11344.33,0.4004671745786992,3220.18,324.85,2582.14,313.19,448,572,0.053413379073756435,0.028404802744425386,0.01941701315188356,9.851846951279427,376.3644058319039,3480.0,0.21810344827586206,0.08132183908045977,1.9977942469518446,23.585663701230136,35,3480.0,0.21810344827586206,0.08132183908045977,1.1744365834522592,21.231579440595116,85.54914285714285,0.11367585271539486,0.01146755794849854,0.09115234748695095,0.011055947279945381,19.832744755244754,63.2315625,1.2767857142857142,0.14117712983183167,0.10369502913475305,1
2023,ST0032,Target Store 0032,South,Standard,Beauty,15205.83,6083.43,0.40007220914609726,1201.6,170.96,525.45,505.19,370,503,0.06586620926243568,0.054759862778730704,0.019507482858707584,9.296264011809495,216.24960977701545,3522.0,0.20329358319136853,0.08546280522430437,1.8533595443218975,21.818293965957285,26,3522.0,0.20329358319136853,0.08546280522430437,1.2325732079711882,22.19411166950965,84.75576923076923,0.079022322359253,0.011243056117291855,0.03455582496976489,0.03322344127219626,12.094294234592446,41.09683783783784,1.3594594594594596,0.09338588663754804,0.10369502913475305,0
2023,ST0032,Target Store 0032,South,Standard,Food & Beverage,18171.91,3377.99,0.1858907511648473,544.74,433.22,78.88,32.64,515,923,0.002994908655286014,0.7339159791989981,0.011614890236633148,24.657666871363595,561.2124231533666,21975.0,0.15968145620022753,0.07758816837315131,1.243144621636587,20.17726835294946,38,21975.0,0.15968145620022753,0.07758816837315131,0.803176684319463,13.382124052740515,86.99657894736842,0.02997703598576044,0.023840091657949,0.0043407655001593114,0.0017961788276521292,3.659794149512459,35.28526213592233,1.7922330097087378,0.02660024898382925,0.10369502913475305,0
